EventCount;s1;sd;dt;s2d;s3d;s4d;s5d;s6d;s7d;s8d;s9d;s10d;s2;s3;s4;s5;s6;s7;s8;s9;s10;s234;s567;s8910;s99
841;3;8;18;0;0;0;0;0;0;16.37612701945579;0;0;98.71638130510892;12.080503008072718;1.21990422668477;101.1545847578708;16.080503008072718;1.21990422668477;97.63302779369312;12.148457689456826;1.209432596842638;409.91977153719415;559.1261734213412;419.3426255494716;418.9192358329194
842;3;8;18;0;0;0;0;0;0;16.55789820247506;0;0;98.71157516423219;11.952729010873073;1.0187464485813944;101.35086374910077;15.952729010873073;1.0187464485813944;98.06070302082001;12.095183954029071;1.0178537605537088;618.7650110395714;847.9163986188853;622.9122656823544;622.5115124245502
843;2;8;18;0;0;0;0;0;0;16.71943416427894;0;0;98.81367947193723;11.904692751081322;0.800353272105961;101.16758267053198;15.990675538236216;0.809860259148535;89.66914075477857;11.904692751081322;0.800353272105961;819.2703315945421;1115.5915330929663;743.4523951800469;1115.257076066711
844;2;8;18;0;0;0;0;0;0;16.86023646530336;0;0;99.02199232202065;11.923876836361485;0.765514376538249;100.93080046279685;15.874335289535003;0.776680358607857;89.4344544847149;11.923876836361485;0.765514376538249;851.3342180705939;1142.7666220250178;768.9060742154251;1142.534735194602
845;2;8;18;0;0;0;0;0;0;16.97987064230708;0;0;99.32227643313907;11.984586813954122;0.9462604817954144;100.66002186416425;15.845069202825982;0.9488195064718232;88.99403796990144;11.984586813954122;0.9462604817954144;696.0144749150422;929.2950652193316;623.6379272870105;929.1890412015483
846;2;8;18;0;0;0;0;0;0;17.07796754896272;0;0;99.68826335644347;12.053051554564696;1.17641445225739;99.9898689054409;15.951829727387683;1.168013764054657;88.48516717166247;12.053051554564696;1.17641445225739;461.6798195223492;625.2160615549832;409.7956432859982;625.2427420199073
847;3;8;18;0;0;0;0;0;0;17.15422449490435;0;0;100.08495790856163;12.09399606107319;1.24437378889085;99.48290638433252;16.093996061073188;1.24437378889085;96.75240829178526;12.124132898945474;1.23273694180081;388.1313511418485;513.3959587754373;389.04654569506584;389.19557564217615
848;3;8;18;0;0;0;0;0;0;17.2084061797167;0;0;100.47325473149738;12.077488357426159;1.0876569910055316;99.22161974951011;16.07748835742616;1.0876569910055316;96.34015150821628;12.211276190591112;1.0834828485766967;563.7288821983184;741.0844553086285;550.8707041198605;551.1166253092969
849;3;8;18;0;0;0;0;0;0;17.24034541898426;0;0;100.81517434159232;11.984812495639225;0.850348759840652;99.18438303273636;15.984812495639225;0.850348759840652;96.26716735777126;12.099247407279194;0.85747500937205;797.108640291718;1045.9506878788143;762.1596416342755;762.4664377271661
850;3;8;18;0;0;0;0;0;0;17.24994366015985;0;0;101.07892939875906;11.812296025488205;0.750629188726224;99.30410591535242;15.812296025488205;0.750629188726224;96.56979541774766;11.802167085585033;0.76250398926307;873.1054143305199;1148.2431617965658;824.1507340827944;824.4780077500399
851;3;8;18;0;0;0;0;0;0;17.23717128666091;0;0;101.24305841390232;11.572390608889062;0.880179991464488;99.45844078196147;15.572390608889062;0.880179991464488;96.86058119000583;11.447010318077728;0.885885706156655;746.3391640028539;986.6084407682962;701.4083564677775;701.7180346113148
852;3;8;18;0;0;0;0;0;0;17.20206770925522;0;0;101.29900954778566;11.29180183581759;1.119892757472021;99.52659444861919;15.29180183581759;1.119892757472021;96.7905301872074;11.1664442552492;1.114183578544782;498.4650555268257;663.2298681086061;476.5386435582838;476.8010218017445
853;3;8;18;0;0;0;0;0;0;17.144741244454;0;0;101.25179864912579;11.006998735382753;1.249376675173558;99.44445605325666;15.006998735382753;1.249376675173558;96.45333554649791;10.99691704651578;1.237501595403388;352.0791424194462;471.4580513693603;347.01323247313815;347.21129917234475
854;3;8;18;0;0;0;0;0;0;17.06536878028768;0;0;101.11866523438205;10.757908291560486;1.149584827779985;99.23422247271903;14.757908291560486;1.149584827779985;96.1738036463538;10.872371552645141;1.142461740742843;444.7751817210905;598.7805133153274;434.3121775184376;434.4434769839295
855;3;8;18;0;0;0;0;0;0;16.96419523049559;0;0;100.92596061207999;10.5809295663013;0.9122653795712716;98.99569989390544;14.5809295663013;0.9122653795712716;96.0365769329326;10.71470078297072;0.9164432186393064;653.5016137703059;883.3269722169115;626.2987757428393;626.3745220476897
856;3;8;18;0;0;0;0;0;0;16.84153277881371;0;0;100.70477500186944;10.502526220578043;0.755608736775799;98.86295626250974;14.502526220578043;0.755608736775799;95.86635353308723;10.532616753143937;0.767246415976951;769.8183497028965;1043.5702100707856;726.824073059121;726.8657277637478
857;2;8;18;0;0;0;0;0;0;16.69775991569253;0;0;100.48600250530914;10.534552820639053;0.823644294320602;99.06230793197513;14.43329757222994;0.83204218506724;87.29380489552467;10.534552820639053;0.823644294320602;719.3570095625824;962.7778040272378;624.9169921916888;962.811792409584
858;2;8;18;0;0;0;0;0;0;16.53332027041688;0;0;100.29562412012798;10.672158000995621;1.053820474361037;99.14650758885092;14.532650580036336;1.0512575946295593;87.5421781360687;10.672158000995621;1.053820474361037;529.0344416318168;715.3586372780206;461.76318992718507;715.4102146797356
859;2;8;18;0;0;0;0;0;0;16.34872124223209;0;0;100.15094710712225;10.894642792669497;1.234514358479769;99.70212900912598;14.845145678618573;1.223347008075971;87.96917395580212;10.894642792669497;1.234514358479769;360.04364722294656;503.9725086839736;316.25005203754614;504.05994039803176
860;2;8;18;0;0;0;0;0;0;16.14453243469959;0;0;100.05838082859398;11.169119253722128;1.199596822930577;100.5163929886272;15.255139864970344;1.190092212314835;88.4419046489918;11.169119253722128;1.199596822930577;405.37789878664773;569.7688671707082;358.3147475943524;569.8990245193515
861;2;8;18;0;0;0;0;0;0;15.9213838981133;0;0;100.01307994123967;11.456309371126624;0.9811708888669212;100.90964063703589;15.598760754396748;0.9820675132065916;88.80574399429628;11.456309371126624;0.9811708888669212;637.1111133403622;874.0852422208434;565.7172687859139;874.2514552600403
862;2;8;18;0;0;0;0;0;0;15.67996418540014;0;0;100.0004851591058;11.7174383855731;0.780056352744124;100.94590291010515;15.785351396034793;0.790529859756308;88.94500485812638;11.7174383855731;0.780056352744124;832.9661595520251;1120.9540479821553;740.8781966420661;1121.1366392900727
863;2;8;18;0;0;0;0;0;0;15.42101822750318;0;0;99.9994874057279;11.920979983455895;0.781156991586281;101.08254745729515;15.851915712487571;0.79157808722503;88.82718212862122;11.920979983455895;0.781156991586281;846.5037032178765;1126.0103256468656;751.9292405290817;1126.1797554621478
864;2;8;18;0;0;0;0;0;0;15.14534503480335;0;0;99.98668129821745;12.048038757870918;0.9834608831177706;101.10513361114762;15.90549457769465;0.9842484601121624;88.51215303433014;12.048038757870918;0.9834608831177706;667.5470778199057;890.0810049200091;590.9389964988139;890.2030752483456
865;2;8;18;0;0;0;0;0;0;14.85379523167224;0;0;99.94099972129584;12.09540288230345;1.200970762436736;100.69821194835596;16.01043325479713;1.191400726130225;88.12269781045399;12.09540288230345;1.200970762436736;436.9337739313335;597.1011174622838;385.2651367377493;597.1432993785932
866;3;8;18;0;0;0;0;0;0;14.54726843176349;0;0;99.84796034387524;12.07572227018546;1.233709049595523;100.5155789864718;16.07572227018546;1.233709049595523;95.15182973702804;12.126447879020889;1.222580047233831;398.7848397884219;534.429224834355;393.7199045625729;393.65763858594244
867;3;8;18;0;0;0;0;0;0;14.22671046214123;0;0;99.70281694986629;12.014788201247368;1.0515763143606887;100.47911777057845;16.01478820124737;1.0515763143606887;94.58978963044103;12.15457215559438;1.049120299391132;594.4057749256028;798.4661041834868;572.9337312766979;572.7555446035666
868;3;8;18;0;0;0;0;0;0;13.89311044481189;0;0;99.51208357696787;11.946415280704267;0.822024553558997;100.58249015014826;15.946415280704267;0.822024553558997;94.33202499774848;12.046740857582954;0.830499574818093;809.2718253255271;1091.8587199974259;766.5053705399538;766.215858626584
869;3;8;18;0;0;0;0;0;0;13.5474977446634;0;0;99.29315994598221;11.90586070670498;0.756102597439341;100.74043874036141;15.90586070670498;0.756102597439341;94.33642633715621;11.874489033408178;0.767716759466039;860.0473889546382;1165.7442050414013;805.9796704757044;805.5997675285045
870;3;8;18;0;0;0;0;0;0;13.19093879323012;0;0;99.07209125008998;11.922980625162253;0.9144187884434544;100.82543315584783;15.922980625162253;0.9144187884434544;94.18276081658007;11.78875467344116;0.9184940842318612;720.8497513195391;979.7224221413701;673.970076393795;673.5345219195679
871;2;8;18;0;0;0;0;0;0;12.82453379808403;0;0;98.87979577868246;12.016370946820688;1.151417950674678;100.81464267139302;15.902697437672984;1.144207572071122;87.13827251266852;12.016370946820688;1.151417950674678;483.81680860456953;663.3625858840685;426.36577657135075;662.9149955910551
872;2;8;18;0;0;0;0;0;0;12.44941334800561;0;0;98.74734241273286;12.189561779295312;1.249204147355259;100.53116170033363;16.20095161279915;1.237337283195485;86.62385850353026;12.189561779295312;1.249204147355259;380.4583415908782;533.0956321867693;333.7484203950249;532.6820108064745
873;1;8;18;0;0;0;0;0;0;12.06673492440967;0;0;98.82699865571755;12.555944242411147;1.112260190686878;99.8940676033942;16.42996282665229;1.117873200221222;85.92743506559904;12.429962826652288;1.117873200221222;549.2520055243266;718.2066407331565;467.38504933269957;548.9138190570071
874;1;8;18;0;0;0;0;0;0;11.67767932979069;0;0;98.8827055560234;12.83550525420783;0.88397159657515;99.33672564508235;16.71075898884958;0.878170176403908;85.17556530997769;12.71075898884958;0.878170176403908;804.7867777036665;1060.0051954965325;691.3349077743102;804.5547826184502
875;2;8;18;0;0;0;0;0;0;11.28344704420793;0;0;98.92306295784347;12.995421063400016;0.750476930553823;99.01655418174659;17.00424103728416;0.762358981479831;84.52326986019187;12.995421063400016;0.750476930553823;940.2022939809463;1217.6677073965134;803.3412011432488;1217.5575999514874
876;2;8;18;0;0;0;0;0;0;10.885254521052605;0;0;99.18765175727738;13.244022575438267;0.852194044017961;98.73486438669931;17.128807214534618;0.859232422874249;84.0931363678799;13.244022575438267;0.852194044017961;864.8151499593434;1104.3925253808698;733.2063724676674;1104.4031496713765
877;2;8;18;0;0;0;0;0;0;10.484330433528285;0;0;99.53015487898584;13.420226071853849;1.0898032717698969;98.53429535764852;17.28690384763436;1.0855269254951396;83.92761799133675;13.420226071853849;1.0898032717698969;617.9826196800411;794.5232918640849;521.1064856962519;794.6376889785353
878;2;8;18;0;0;0;0;0;0;10.081911883424466;0;0;99.91870735607633;13.497680003075669;1.244847785605595;98.87829250570256;17.468826753640805;1.233188367243424;83.97466507824717;13.497680003075669;1.244847785605595;431.8545229310154;572.1313093775777;362.943435571308;572.3203843990734
879;2;8;18;0;0;0;0;0;0;9.679240583883235;0;0;100.31529544978872;13.464672710915018;1.174780374528926;99.43476788073983;17.566815980731615;1.166457499551358;84.1126214027128;13.464672710915018;1.174780374528926;521.0315997277819;687.1915375594417;436.87588707435543;687.4196572288796
880;2;8;18;0;0;0;0;0;0;9.277559027936926;0;0;100.68082808338623;13.326204003660685;0.9440206931513556;99.58924452472714;17.46543374151718;0.9466863744298624;84.20357718620762;13.326204003660685;0.9440206931513556;786.951828255481;1016.4443918241905;658.160647600715;1016.6758870083158
881;2;8;18;0;0;0;0;0;0;8.87810665463929;0;0;100.98037073713078;13.10310056729397;0.764728128328629;99.54676886296845;17.151409594295945;0.775931550789171;84.15226923917261;13.10310056729397;0.764728128328629;954.7504507976842;1218.6657609765136;795.6439098535122;1218.871155500709
882;2;8;18;0;0;0;0;0;0;8.48211602462015;0;0;101.18775287160503;12.828334813776017;0.801743437308735;99.71169194823555;16.74130803328634;0.811184226008319;83.94533100888209;12.828334813776017;0.801743437308735;902.7495126977433;1149.549993349662;748.9207390313012;1149.7108414178947
883;2;8;18;0;0;0;0;0;0;8.09080901686424;0;0;101.28885766641349;12.541211259142194;1.021034915720207;99.7738184381589;16.398860691798514;1.0200332530668639;83.65419623445807;12.541211259142194;1.021034915720207;663.7033282875722;856.272943580716;548.1508010376392;856.3844204960861
884;1;8;18;0;0;0;0;0;0;7.70539305844973;0;0;101.2163103662346;12.213671031910819;1.210463799643814;99.54790709159796;16.280468930976;1.220986989626005;83.40060362082282;12.280468930975998;1.220986989626005;435.8741122507209;555.4396039637777;351.01198357024526;435.9449195593092
885;1;8;18;0;0;0;0;0;0;7.32705739887953;0;0;101.25311393256386;12.147711571797077;1.207394899431782;99.6362037872344;16.077543122237525;1.217764644403371;83.29973248667415;12.077543122237525;1.217764644403371;437.20808999271105;553.8493392080173;347.8379717544316;437.25773078115685
886;1;8;18;0;0;0;0;0;0;6.95696944050256;0;0;101.15402613469365;12.093822072688766;1.0136480851327516;99.92714485531972;15.95119982343115;1.014330489389389;83.405629575571;11.95119982343115;1.014330489389389;646.8622538128502;841.9102875891415;526.4969440397338;646.9162168795918
887;1;8;18;0;0;0;0;0;0;6.59627113634642;0;0;100.88213706785112;11.988456635781292;0.807353284304039;100.38450247843987;15.904506825056862;0.79772094851924;83.68263804661308;11.904506825056862;0.79772094851924;836.2094862019112;1114.945568544189;695.6864729638878;836.2932615392599
888;1;8;18;0;0;0;0;0;0;6.24607546647745;0;0;100.52296883364018;11.872776212439035;0.778176985450345;100.89237782213306;15.924681909073445;0.767085834722862;84.01541555537179;11.924681909073445;0.767085834722862;849.9946068218668;1156.7065059479899;721.2732694427593;850.1276696662154
889;2;8;18;0;0;0;0;0;0;5.9074630037606;0;0;100.37001721971477;11.985837376021927;0.950590930343578;101.17407974206452;15.84579803013897;0.95294374318436;84.25359225839647;11.985837376021927;0.950590930343578;699.1972568859157;928.7022042955479;586.9270746551609;928.893111932865
890;2;8;18;0;0;0;0;0;0;5.58147857961557;0;0;100.20489905993617;12.054115668379417;1.17952249674481;101.60239985733875;15.954694202028172;1.170973806423628;84.27225339561552;12.054115668379417;1.17952249674481;460.6452568959495;630.995848303565;387.40235436397785;631.2393915538269
891;2;8;18;0;0;0;0;0;0;5.26912806005794;0;0;100.09061664807754;12.094277931498397;1.243401907549274;101.49067667986289;16.126881982336613;1.231811340523118;84.02260292152211;12.094277931498397;1.243401907549274;389.27652064768216;544.2612357170387;326.78414437243794;544.5382121890809
892;2;8;18;0;0;0;0;0;0;4.97137524197274;0;0;100.02692441882071;12.076544315813795;1.0834987270583438;100.92507860672353;16.2111978698621;1.0795225971984226;83.55130168576709;12.076544315813795;1.0834987270583438;565.6240664270649;771.8368730060419;472.45906329082004;772.1165697397978
893;1;8;18;0;0;0;0;0;0;4.68913887919785;0;0;100.11590570903644;12.095342451297535;0.854121144746744;100.63573909589351;15.982439250644472;0.846827201984081;82.98030853549244;11.982439250644472;0.846827201984081;795.4414609338363;1065.3484607329442;658.5923184713397;795.6864368663801
894;1;8;18;0;0;0;0;0;0;4.42328984759296;0;0;99.98734737732586;11.795925220200115;0.762840039060099;100.24423511326928;15.808575054942935;0.750982041013104;82.45588003706577;11.808575054942935;0.750982041013104;852.5918559574619;1158.4595323221297;711.78340944335;852.7641899757504
895;1;8;18;0;0;0;0;0;0;4.1746484578428;0;0;99.8683271038294;11.441107837489623;0.889602707742404;100.00117954467821;15.56768050790348;0.884082843129524;82.0885037735996;11.56768050790348;0.884082843129524;719.5215812762176;987.0010862090313;602.0287379748232;719.5894766137505
896;1;8;18;0;0;0;0;0;0;3.94398192428489;0;0;99.84098999041746;11.162554684192248;1.117864137803144;99.93734786486608;15.286679860818417;1.123757344693302;81.90933882700853;11.286679860818417;1.123757344693302;487.70106417385176;660.4251525584239;399.65223106274334;487.64462470861497
897;2;8;18;0;0;0;0;0;0;3.73200199757309;0;0;99.89296222468832;11.00216198703924;1.249649914282294;99.98090956017566;14.994604419158279;1.237761823125994;81.86159363313588;11.00216198703924;1.249649914282294;346.91654040033745;490.09848354040787;284.2957123544684;489.9136161878591
898;2;8;18;0;0;0;0;0;0;3.53936276848126;0;0;99.76935747030518;10.754052296537765;1.146015503999712;100.22722993782398;14.870010730458253;1.139062384761631;81.83024954186052;10.754052296537765;1.146015503999712;442.1749773908679;623.6439438050509;362.66935719046313;623.3436690406174
899;2;8;18;0;0;0;0;0;0;3.3666586496238;0;0;99.59606546445933;10.57862612468567;0.9081351127247922;99.9965214796223;14.711488911030832;0.9125096311664688;81.6970746440996;10.57862612468567;0.9081351127247922;648.1862138274474;899.9623517364413;531.6968822752742;899.5752624703338
